numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,
07747,20201127120000,101540,-160,8,200,2.300000,287.650000,285.550000,87,29860,0,,,100,8,250,,,,101010,,,-300,,,,,286.750000,,,7.100000,7.100000,-10,,0.000000,,,0.000000,-0.100000,0.800000,0.800000,3.000000,,,,,8,,270,,9,,,,,,,,
07761,20201127120000,101650,-190,8,80,1.300000,290.350000,283.450000,64,28600,0,,,100,8,2250,,,,101540,,,-410,,,,,280.050000,,,2.800000,3.900000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,7,,2280,8,,2760,,9,,,,,
07790,20201127120000,101860,-160,8,40,2.000000,288.550000,285.850000,84,14510,61,,,100,8,450,,,,101720,,,-370,,,,,283.150000,,,2.700000,2.700000,-10,,0.000000,,,-0.100000,-0.100000,-0.100000,-0.100000,-0.100000,,,,,2,,450,5,,600,6,,900,,9,,
61968,20201127120000,101140,130,6,110,3.800000,304.450000,296.550000,63,,,,,,,,,,,101100,,,70,,299.550000,,305.150000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61972,20201127120000,101410,140,7,180,5.800000,303.150000,295.850000,65,,,,,,,,,,,101340,,,230,,298.250000,,304.450000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61976,20201127120000,101290,150,6,140,6.500000,302.150000,294.150000,62,,,,,,,,,,,101200,,,-10,,298.950000,,303.850000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61980,20201127120000,101520,-120,6,120,8.100000,299.050000,291.750000,64,35880,0,,,100,8,1750,,,,101370,,,-70,,,,,,,,11.000000,14.600000,-10,,,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,8,,1560,,,,,,,,,,
61996,20201127120000,102900,60,8,280,6.700000,287.050000,281.250000,68,,,,,,,,,,,102550,,,-180,,282.750000,,290.550000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61997,20201127120000,101320,260,8,10,10.100000,279.450000,279.050000,97,,,,,,,,,,,99540,,,-560,,278.250000,,283.350000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61998,20201127120000,101700,-110,6,280,17.500000,283.150000,272.650000,48,30000,2,,,75,4,1250,35,23,10,101330,,,350,,,,,,,,,23.100000,-10,,,,,0.000000,,0.000000,,,,,,,4,6,990,3,3,3000,,,,,,,
71805,20201127120000,102450,-20,7,260,0.800000,280.650000,280.650000,100,1000,28,4,2,100,8,80,37,,,102360,,,-420,,,,,278.350000,,,2.100000,5.400000,-10,1,0.000000,0.000000,-60,0.000000,0.000000,0.000000,-0.100000,0.800000,,,,,8,7,80,,,,,,,,,,
78890,20201127120000,101300,170,3,50,5.500000,300.650000,294.950000,71,,,,,,,,,,,100980,,,-90,,298.750000,,303.250000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78894,20201127120000,101390,170,3,60,5.100000,300.450000,294.050000,68,,,,,,,,,,,100880,,,-90,,297.850000,,303.650000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78897,20201127120000,101350,170,3,280,0.700000,297.950000,295.250000,85,34160,,,,,,,,,,101260,,,-80,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78922,20201127120000,101350,210,3,80,5.600000,301.650000,294.950000,67,,,,,,,,,,,100910,,,-50,,298.850000,,302.150000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78925,20201127120000,101330,200,3,100,2.800000,299.850000,296.750000,83,54680,0,,,,1,800,,,,101240,,,-40,,,,,,,,4.600000,4.600000,-10,,,,,0.200000,0.200000,0.200000,0.200000,0.200000,,,,,1,,810,,,,,,,,,,
81401,20201127120000,101180,270,3,120,2.000000,300.850000,297.650000,83,,,,,,,,,,,101120,,,30,,295.450000,,303.450000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,4.200000,,,,,,,,,,,,,,,,,
81405,20201127120000,101200,270,2,100,1.500000,301.950000,298.550000,82,52270,0,,,,1,450,,,,101110,,,30,295.250000,,,,298.350000,,,3.500000,3.500000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,390,,,,,,,,,,
81408,20201127120000,101190,250,3,110,1.200000,301.050000,296.850000,78,,,,,,,,,,,101110,,,50,,295.050000,,306.850000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
81415,20201127120000,101260,250,3,20,1.000000,301.350000,295.550000,71,,,,,,,,,,,100050,,,30,,295.450000,,306.250000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
89642,20201127120000,97400,-20,7,110,6.700000,270.250000,266.650000,74,,,,,,,,,,,96870,,,,270.250000,,273.250000,,,,,,17.500000,-60,,,,,,,,,,,,,,,,,,,,,,,,,,
07005,20201127150000,101670,-120,6,70,2.700000,281.550000,280.150000,91,4720,10,,,,,,,,,100790,,,-300,,,,,278.050000,,,3.700000,5.200000,-10,0,0.000000,,,0.000000,-0.100000,-0.100000,-0.100000,-0.100000,,,,,,,,,,,,,,,,,
07015,20201127150000,101740,-110,7,60,3.500000,281.450000,281.050000,97,2690,10,,,100,3,150,,,,101160,,,-230,,,,,280.250000,,,5.000000,5.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.200000,0.200000,,,,,3,,180,8,,3060,,,,,,,
07020,20201127150000,101390,-190,6,80,8.100000,284.350000,281.950000,85,10000,2,2,2,100,8,1250,38,,,101280,,,-470,,,,,,,,11.100000,11.200000,-10,,,,,0.200000,0.400000,1.400000,1.400000,1.600000,,,,,8,6,1000,,,,,,,,,,
07027,20201127150000,101470,-130,6,110,1.600000,282.850000,280.650000,86,6100,0,,,100,3,800,,,,100660,,,-410,,,,,280.350000,,,2.200000,2.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,3,,990,8,,3060,,,,,,,
07037,20201127150000,101570,-140,6,90,2.500000,281.150000,279.450000,89,11600,0,,,75,6,2760,,,,99720,,,-380,,,,,278.650000,,,3.200000,4.500000,-10,,0.000000,,,0.000000,0.000000,0.000000,-0.100000,0.200000,,,,,6,,2760,,,,,,,,,,
07072,20201127150000,101700,-80,6,100,1.700000,281.350000,279.350000,87,12680,0,,,100,8,1750,,,,100540,,,-270,,,,,272.450000,,,2.300000,4.200000,-10,0,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,1560,8,,3000,,,,,,,
07110,20201127150000,101220,-190,7,70,2.100000,285.050000,283.250000,89,8190,0,,,100,8,2250,,,,100050,,,-560,,,,,280.350000,,,2.700000,3.400000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,2340,,8,,,,,,,,
07117,20201127150000,101270,-170,7,60,4.100000,284.450000,282.050000,85,10000,2,2,,75,6,800,34,24,,100570,,,-550,,,,,,,,6.700000,7.000000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,4,8,800,3,6,850,6,3,3000,,,,
07130,20201127150000,101360,-150,6,120,2.500000,282.350000,281.450000,94,3450,10,,,100,1,150,,,,100910,,,-360,,,,,277.550000,,,4.100000,4.100000,-10,0,0.000000,,,-0.100000,-0.100000,-0.100000,-0.100000,-0.100000,,,,,1,,180,8,,2100,,,,,,,
07139,20201127150000,101460,-120,6,0,0.000000,284.550000,281.950000,84,12720,0,,,100,8,2940,,,,99720,,,-350,,,,,280.550000,,,0.600000,2.100000,-10,0,,,,0.000000,0.000000,0.000000,0.200000,0.200000,,,,,8,,2940,,,,,,,,,,
07149,20201127150000,101580,-110,6,80,1.400000,284.650000,280.950000,78,14000,1,0,0,25,2,2250,35,20,10,100490,,,-340,,,,,,,,1.800000,3.400000,-10,0,0.000000,0.000000,-30,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,2,6,2300,,,,,,,,,,
07168,20201127150000,101630,-80,6,90,1.400000,284.450000,280.550000,77,17950,0,,,100,8,1750,,,,100210,,,-280,,,,,276.250000,,,1.700000,2.200000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,5,,1740,8,,2820,,,,,,,
07181,20201127150000,101790,-60,6,100,2.900000,281.250000,277.850000,79,11800,0,,,90,7,2250,,,,97670,,,-220,,,,,273.650000,,,3.800000,4.600000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,2160,7,,2460,,,,,,,
07190,20201127150000,102040,-40,6,360,2.500000,277.150000,275.450000,89,3730,10,,,100,8,150,,,,100170,,,-220,,,,,274.150000,,,3.600000,5.100000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,150,,,,,,,,,,
07207,20201127150000,101200,-170,6,90,6.600000,285.450000,283.850000,90,15000,2,2,,90,3,250,35,27,,100680,,,-440,,,,,,,,10.300000,10.700000,-10,0,,,,0.200000,0.200000,0.200000,0.200000,0.200000,,,,,1,8,200,3,6,1000,3,3,2500,,,,
07222,20201127150000,101260,-150,7,30,2.100000,285.450000,282.950000,85,11230,0,,,,2,2250,,,,100950,,,-340,,,,,275.450000,,,3.500000,4.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.200000,0.400000,,,,,2,,2100,,,,,,,,,,
07240,20201127150000,101420,-110,6,90,2.900000,286.650000,282.450000,76,52130,0,,,,3,2580,,,,100080,,,-320,,,,,277.550000,,,4.300000,4.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,3,,2580,,,,,,,,,,
07255,20201127150000,101480,-110,6,70,2.100000,287.250000,282.450000,73,20000,0,,,,,,,,,99510,,,-300,,,,,277.750000,,,2.600000,2.900000,-10,,0.000000,,,0.000000,0.000000,0.000000,-0.100000,0.600000,,,,,,,,,,,,,,,,,
07280,20201127150000,101670,-120,6,90,1.100000,284.650000,279.550000,71,32380,0,,,,0,,,,,98960,,,-340,,,,,278.950000,,,1.400000,2.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,,,,,,,,,,,,,
07299,20201127150000,101960,-50,6,80,3.300000,279.350000,274.050000,69,25000,1,0,0,10,1,,30,23,11,98630,,,-230,,,,,273.350000,,,5.100000,5.100000,-10,0,0.000000,0.000000,-30,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,3,3300,1,0,8000,,,,,,,
07314,20201127150000,101230,-140,6,80,2.900000,287.250000,284.250000,82,15000,3,2,,90,7,1250,35,,,100960,,,-340,,,,,,,,4.500000,5.000000,-10,0,,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,7,6,1000,,,,,,,,,,
07335,20201127150000,101340,-130,6,100,2.300000,288.850000,282.250000,65,55930,0,,,,0,,,,,99920,,,-260,,,,,276.750000,,,3.600000,4.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,-0.100000,0.200000,,,,,,,,,,,,,,,,,
07434,20201127150000,101310,-100,6,150,2.600000,288.650000,281.850000,64,49520,0,,,,1,800,,,,96640,,,-260,,,,,280.850000,,,4.100000,4.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,900,,,,,,,,,,
07460,20201127150000,101370,-120,6,150,4.400000,289.250000,279.150000,51,41610,0,,,,0,,,,,97570,,,-390,,,,,275.850000,,,6.600000,7.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07481,20201127150000,101600,-140,6,130,4.100000,287.550000,278.050000,53,40000,2,0,0,10,0,8000,30,20,11,98760,,,-370,,,,,,,,5.300000,6.800000,-10,0,0.000000,0.000000,-30,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,0,8000,,,,,,,,,,
07510,20201127150000,101190,-140,6,110,5.000000,289.550000,284.450000,72,39680,0,,,,0,,,,,100620,,,-280,,,,,280.450000,,,7.100000,7.700000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07535,20201127150000,101290,-110,6,120,3.100000,288.950000,281.950000,63,20000,0,,,,5,4260,,,,98240,,,-290,,,,,280.550000,,,5.300000,9.100000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,5,,4260,,,,,,,,,,
07558,20201127150000,101490,-100,6,130,4.500000,282.550000,281.450000,93,20000,0,,,,,,,,,93210,,,-320,,,,,281.350000,,,8.400000,10.300000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
07577,20201127150000,101640,-130,6,0,0.000000,286.450000,280.250000,66,7780,0,,,,,,,,,100750,,,-380,,,,,280.050000,,,0.800000,1.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07591,20201127150000,,-120,5,260,1.700000,283.550000,271.450000,43,20000,0,,,,,,,,,91620,,794,-320,,,,,272.950000,,,3.100000,3.500000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07607,20201127150000,101090,-170,6,80,3.700000,290.450000,284.750000,69,59340,0,,,,1,800,,,,100400,,,-350,,,,,281.650000,,,5.700000,5.800000,-10,,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,1,,810,4,,5520,,,,,,,
07621,20201127150000,101070,-130,6,10,2.600000,286.950000,281.950000,72,41970,0,,,,0,,,,,96820,,,-300,,,,,280.150000,,,3.700000,4.500000,-10,0,0.000000,,,0.000000,0.000000,-0.100000,-0.100000,-0.100000,,,,,,,,,,,,,,,,,
07627,20201127150000,101020,-180,6,270,0.600000,287.750000,282.150000,69,20000,0,,,,3,4500,,,,96210,,,-340,,,,,280.050000,,,1.000000,1.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,3,,4500,,,,,,,,,,
07630,20201127150000,101170,-180,6,110,7.600000,289.050000,283.350000,69,28130,0,,,100,8,4860,,,,99400,,,-350,,,,,283.550000,,,14.400000,16.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,4860,,,,,,,,,,
07643,20201127150000,101550,-150,6,20,4.100000,286.750000,283.150000,79,28730,0,,,100,1,800,,,,101450,,,-430,,,,,283.650000,,,5.700000,5.700000,-10,,,,,0.000000,0.000000,-0.100000,-0.100000,0.200000,,,,,1,,930,8,,2340,,,,,,,
07650,20201127150000,101510,-150,6,80,5.300000,289.950000,281.650000,58,19710,0,,,,1,450,,,,101130,,,-460,,,,,280.150000,,,8.400000,8.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,300,,,,,,,,,,
07661,20201127150000,,,,80,10.100000,,,,20000,3,0,,50,4,800,35,20,11,,,,,,,,,,,,13.600000,16.100000,-10,,,,,,,,,,,,,,4,6,700,2,0,6000,,,,,,,
07690,20201127150000,101750,-110,6,80,9.000000,289.550000,284.950000,74,30000,2,1,1,90,2,1250,38,20,11,101440,,,-420,,,,,282.650000,,,12.400000,12.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,8,1200,2,6,2200,7,0,8000,,,,
07747,20201127150000,101380,-150,6,100,6.200000,288.550000,286.050000,85,19810,0,,,100,7,450,,,,100860,,,-370,,,,,286.750000,,,9.300000,10.600000,-10,0,0.000000,,,0.000000,0.000000,-0.100000,0.800000,1.000000,,,,,7,,330,7,,510,8,,2340,,8,,
07761,20201127150000,101490,-160,7,10,2.200000,290.950000,283.550000,62,46390,0,,,90,7,3900,,,,101380,,,-520,,,,,280.050000,,,3.800000,6.300000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,7,,3900,,,,,,,,,,
07790,20201127150000,101750,-110,6,160,2.000000,287.050000,286.250000,95,5150,63,,,100,1,1250,,,,101610,,,-400,,,,,283.150000,,,3.500000,3.500000,-10,,0.000000,,,2.800000,13.200000,13.200000,13.200000,13.200000,,,,,1,,1080,5,,2280,8,,2700,,9,,
61968,20201127150000,101280,130,3,90,4.100000,301.050000,297.050000,79,,,,,,,,,,,101230,,,120,,299.550000,,305.150000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61972,20201127150000,101410,0,5,170,7.000000,300.850000,295.350000,72,,,,,,,,,,,101340,,,210,,298.250000,,304.450000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61976,20201127150000,101460,170,3,130,5.500000,299.650000,293.950000,71,,,,,,,,,,,101370,,,20,,298.950000,,303.850000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61980,20201127150000,101630,110,3,120,7.100000,297.550000,291.950000,71,29360,0,,,75,6,1750,,,,101480,,,-90,,,,,,,,10.300000,10.800000,-10,,,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,6,,1800,,,,,,,,,,
61996,20201127150000,102960,60,0,280,4.800000,286.050000,281.950000,76,,,,,,,,,,,102610,,,-190,,282.750000,,290.550000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61997,20201127150000,101210,110,6,20,10.800000,278.950000,278.850000,99,,,,,,,,,,,99430,,,-680,,278.250000,,283.350000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61998,20201127150000,101890,190,3,220,7.200000,278.450000,275.950000,84,,,,,,,,,,,101520,,,230,,,,,,,,,15.400000,-10,,,,,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,
67005,20201127150000,101260,70,3,190,3.500000,302.050000,296.250000,71,20000,0,,,,1,800,,,,101180,,,80,,,,,,,,4.800000,6.300000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,630,,,,,,,,,,
71805,20201127150000,102300,-150,8,200,8.400000,281.850000,281.850000,100,20000,1,2,2,90,5,1250,35,23,,102210,,,-470,,,,,278.650000,,,11.300000,11.300000,-10,1,0.000000,0.000000,-30,0.000000,0.000000,0.000000,-0.100000,0.200000,,,,,5,6,1100,7,3,2600,,,,,,,
78890,20201127150000,101380,80,0,90,5.700000,300.550000,295.250000,73,,,,,,,,,,,101060,,,-40,,298.750000,,303.250000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78894,20201127150000,101410,20,0,70,4.400000,303.650000,294.750000,59,,,,,,,,,,,100900,,,-80,,297.850000,,303.650000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78897,20201127150000,101380,30,0,70,4.300000,302.150000,295.650000,68,60000,,,,,,,,,,101290,,,-70,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78922,20201127150000,101410,60,0,90,3.900000,302.150000,294.150000,62,,,,,,,,,,,100970,,,-50,,298.850000,,302.650000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78925,20201127150000,101360,30,0,80,5.800000,302.550000,295.250000,65,55430,0,,,,1,1250,,,,101270,,,-60,,,,,,,,9.200000,9.200000,-10,,,,,0.000000,0.000000,0.200000,0.200000,0.200000,,,,,1,,1050,,,,,,,,,,
81401,20201127150000,101180,0,0,130,2.000000,304.950000,296.450000,61,,,,,,,,,,,101120,,,80,,295.450000,,305.050000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,1.600000,,,,,,,,,,,,,,,,,
81405,20201127150000,101190,-10,8,100,2.000000,304.050000,296.450000,64,57550,0,,,100,7,800,,,,101100,,,50,,,,,298.350000,,,4.500000,5.400000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,6,,930,7,,1290,8,,1560,,,,
81408,20201127150000,101160,30,8,140,1.700000,303.250000,298.350000,75,,,,,,,,,,,101080,,,60,,295.050000,,306.850000,,,,,,,,,,,0.800000,0.800000,0.800000,0.800000,0.800000,,,,,,,,,,,,,,,,,
